id,type,size,entropy,variance,label
183,0,8262169,7.999983527500064,0.00011630508216385931,0
184,0,5499401,7.999965695111181,0.00011771242900306208,0
185,0,11484249,7.999982715165735,6.951809292589782e-05,0
186,0,1641816,7.999885204321494,7.042415154006532e-05,0
187,0,20874361,7.9999908728174915,6.851675990347532e-05,0
188,0,950488,7.999812835871753,0.0023547780469947055,0
189,0,1603352,7.999868538457667,6.47742092180474e-05,0
190,0,6608281,7.999974977424144,6.662627516547233e-05,0
191,0,1174520,7.999857716816001,7.584779603020815e-05,0
192,0,142664,7.998715970567797,0.0001318416853430802,0
193,0,11015657,7.9999821884547115,6.683732831654998e-05,0
194,0,11815993,7.9999845878483615,6.703238136504545e-05,0
195,0,9135689,7.999978015223492,6.549071831576363e-05,0
196,0,8130809,7.999977396232883,0.0002563616638278566,0
197,0,2980233,7.999930731074707,0.00027118057836071836,0
198,0,2230537,7.999920109467855,0.0007125971852936047,0
199,0,1342168,7.999863470634562,0.00014173203072329754,0
200,0,243860,7.999231948501933,0.018350414494164444,0
201,0,2246701,7.999749570086169,0.010349357202800415,0
202,0,9074615,7.999648002523287,0.00026898011456503936,0
203,0,14689835,7.999191422845896,0.00042148057889735454,0
204,0,3426097,7.999893260835782,0.00041408527482449364,0
205,0,1168117,7.999103791075817,0.0003895122626433026,0
206,0,40479767,7.997044861278435,0.000453918900941642,0
207,0,1587247,7.999863256960299,0.014683094718581792,0
208,0,3123109,7.999246685122695,0.00019260160022728097,0
209,0,15766295,7.996444557967967,0.000737364101157965,0
210,0,829832,7.999717551738719,0.0007157516457913821,0
211,0,385561,7.999530475981416,0.0006726486326000031,0
212,0,17456904,7.999930715248317,0.00027538643005726825,0
213,0,6091271,7.999443207837494,0.000558210372574253,0
214,0,537665,7.9997036783075535,0.00011096881296976895,0
215,0,420751,7.99727014956972,0.0003799978942041484,0
216,0,262088,7.9992426908534195,6.221423246066744e-05,0
217,0,8827810,7.997131139912253,0.0010706737379010097,0
218,0,879843,7.999732063202273,0.0001340876127141507,0
219,0,3206409,7.999945935359095,7.631781385957981e-05,0
220,0,6781615,7.999824646879741,0.00021412752066709683,0
221,0,2213093,7.999912405121885,8.820618366036349e-05,0
222,0,7967194,7.999368104105136,0.0003525320315594544,0
223,0,7167033,7.999858921384704,0.00021806823634597,0
224,0,4758174,7.999644543803944,0.001026187034473745,0
225,0,869338,7.999801527647955,0.00037568102811166176,0
226,0,342722,7.999417254219518,0.000386610307512989,0
227,0,4618158,7.997210484135527,0.001194481193088713,0
228,0,2980872,7.999910616734856,0.00013642009268238756,0
229,0,156973,7.998793453651636,0.00011844481703730609,0
230,0,2712980,7.997250870959879,0.0008113320180685985,0
231,0,4821159,7.9972185574666375,0.0022043501789271226,0
232,0,357605,7.999509792612717,9.960301247126887e-05,0
233,0,2094141,7.999653475370212,0.0001905841597478717,0
234,0,5468931,7.9987104793786985,0.0003610271335649798,0
235,0,106746,7.9981843430792985,0.015198520265739222,0
236,0,181537,7.998907429236785,0.00014959008889489457,0
237,0,5777232,7.999578687456708,0.0005190238253764923,0
238,0,874252,7.999464337495114,0.00044693899612541406,0
239,0,4217439,7.999576700425631,0.0008116833705699343,0
240,0,700730,7.999720071680464,0.0015032672269011844,0
241,0,4099375,7.999821131577082,0.000458021071652906,0
242,0,589126,7.999456348994461,0.0001888979518534879,0
243,0,84403,7.997922092704443,0.0044651157560860405,0
244,0,2541651,7.999791853111581,0.004592699910880575,0
245,0,9797830,7.995893229606611,0.0007630135462686142,0
246,0,6765341,7.964050631783725,0.0006928324837174208,0
247,0,225119,7.999313986935073,6.525775286216161e-05,0
248,0,624485,7.999702340712966,6.927314601334355e-05,0
249,0,3715533,7.999614228595855,0.0003918856405061175,0
250,0,4459499,7.999489764424264,0.0006570581942418303,0
251,0,2489218,7.988983858264735,0.0024519949988947736,0
252,0,2527128,7.998619642695801,0.00111689180312454,0
253,0,891169,7.999789417286209,0.001507576033822943,0
254,0,1311782,7.999819714708851,0.00010711429586954062,0
255,0,7655362,7.999086780176386,0.00044766287298877934,0
256,0,721090,7.999587263874942,0.004044560146326481,0
257,0,2282369,7.99952869188624,0.00047927137512568076,0
258,0,731117,7.999438513631921,0.00021811982696317612,0
259,0,69411,7.997090013496521,5.681515710457597e-05,0
260,0,10316554,7.9995920755171515,0.0004703790005516139,0
261,0,1971399,7.993088913621034,0.0009533754997277839,0
262,0,2465993,7.9846347941243625,0.0016575597841051825,0
263,0,6992534,7.989959040543808,0.0016500051512928213,0
264,0,2075510,7.999921762307682,9.22109284375619e-05,0
265,0,4376271,7.996159544920361,0.0009078739762090155,0
266,0,7796078,7.999617947007884,0.00033674826167083305,0
267,0,197143,7.998994645873823,0.0016764024899427136,0
268,0,786081,7.9968408430454705,0.000363341786247706,0
269,0,4116541,7.982090766501823,0.004322604823481881,0
270,0,10946661,7.999911938029047,0.0012635313824684003,0
271,0,899350,7.996424967864802,0.0015436335967146972,0
272,0,368620,7.999487356849667,6.78217576656052e-05,0
273,0,9288311,7.999939205780849,0.00013995535306202358,0
274,0,2294867,7.999653316580698,0.00042114149510950866,0
275,0,1820030,7.993338744912895,0.002246751090035774,0
276,0,922738,7.999474075909386,0.0005686451913252444,0
277,0,153203,7.998973741134723,9.641437146830432e-05,0
278,0,1140994,7.999764582332395,0.0012786586196853193,0
279,0,4563122,7.99955858797505,0.0009618564712189603,0
280,0,2291164,7.999866881702783,0.0004070022980027207,0
281,0,4375532,7.99916155632555,0.0008767342916457126,0
282,0,434636,7.999139718331568,0.001315670712898526,0
283,0,8259132,7.999922217686845,0.0003409045415884803,0
284,0,5498461,7.999092983819793,0.0009666597523952223,0
285,0,11483308,7.999199495916115,0.000768220132285589,0
286,0,1640612,7.999397937531919,0.003388529383164979,0
287,0,20871214,7.996294183404374,0.0016350178048500274,0
288,0,949210,7.9997840110832374,0.00011760677615339485,0
289,0,1603224,7.999807300745579,0.00041071992262310995,0
290,0,6605129,7.9996979219502675,0.00030496455284894156,0
291,0,1174261,7.999684392178875,0.0003216846335642402,0
292,0,142613,7.998859214743295,0.0001251062654859809,0
293,0,11010032,7.9998132916311055,0.0006401154382664071,0
294,0,11814367,7.99824262873947,0.0005521087992300501,0
295,0,9134478,7.999900085459951,0.00019263010846940374,0
296,0,8129751,7.999156929908993,0.000293044754800994,0
297,0,2979667,7.999675703256818,0.0002937526842473742,0
298,0,2229959,7.999887732693404,0.00017520572629911514,0
299,0,1341611,7.999523947795251,0.002552060873815076,0
300,0,243981,7.999196902743073,0.007709199306219012,0
301,0,2251817,7.999921522430788,8.27882615265536e-05,0
302,0,9084558,7.999980189444562,6.696874948007856e-05,0
303,0,14797430,7.999986495126341,7.934679672596477e-05,0
304,0,3430772,7.999944625781629,0.00024888327259594217,0
305,0,1170702,7.9998426365081805,7.550129414679243e-05,0
306,0,40715752,7.9999960177255875,6.768598573078157e-05,0
307,0,1588437,7.999891219882572,7.350326702397672e-05,0
308,0,3148463,7.999946893059513,0.00010587607193681611,0
309,0,15842870,7.999989649602907,7.018501844074671e-05,0
310,0,831340,7.9997321035092614,7.131163159539238e-05,0
311,0,385548,7.99960607316347,0.0005565126532432164,0
312,0,17476599,7.999988714040685,6.815137709816502e-05,0
313,0,6104063,7.999969475768925,6.747454945698986e-05,0
314,0,537934,7.99969488185864,8.052043946584016e-05,0
315,0,421614,7.999565774769806,7.630851057370877e-05,0
316,0,262282,7.999228639253975,0.018452202847618126,0
317,0,8831565,7.999977822630234,9.033325487668736e-05,0
318,0,879722,7.9997755354191105,9.889679356710479e-05,0
319,0,3206097,7.999949827494905,7.877722921429119e-05,0
320,0,6789633,7.999974823444503,9.492689389484503e-05,0
321,0,2213677,7.999913418917989,6.676579078003873e-05,0
322,0,7988363,7.999978751003411,7.07514029610638e-05,0
323,0,7170842,7.999978794168275,7.525311311064355e-05,0
324,0,4775105,7.999965004382744,6.67715936879479e-05,0
325,0,869910,7.9997967381717725,7.386621437470599e-05,0
326,0,342859,7.999478948763432,0.0002219177813613604,0
327,0,4632264,7.999965187031005,6.811345491038573e-05,0
328,0,2983410,7.9999382258657805,7.671133225748278e-05,0
329,0,157027,7.998864680295327,9.750049493382496e-05,0
330,0,2717902,7.9999250078486375,0.0009536785710485675,0
331,0,4827799,7.99995984427966,9.956462809726787e-05,0
332,0,357645,7.999408848519638,9.436024392842898e-05,0
333,0,2098598,7.999903176483772,7.15080816103597e-05,0
334,0,5475578,7.999966901750441,6.724278493520885e-05,0
335,0,106738,7.998143614049743,0.017547188393647335,0
336,0,181529,7.998882548737441,9.673249866161906e-05,0
337,0,5801832,7.999967329302298,6.743217448480845e-05,0
338,0,877505,7.9997885124920005,0.00011087408295729302,0
339,0,4219882,7.999965422033528,7.22396710440023e-05,0
340,0,700528,7.99973081133423,0.009494641092581293,0
341,0,4104851,7.999955997129442,8.834061226887996e-05,0
342,0,589338,7.999716826590087,7.154065768111264e-05,0
343,0,84394,7.997738902896074,0.006165637819609794,0
344,0,2555174,7.999925677217954,6.827053082232998e-05,0
345,0,9849690,7.9999820315264865,7.249204430934509e-05,0
346,0,6787007,7.9999735157968415,6.568682882956957e-05,0
347,0,225218,7.999185131032805,7.187274283866896e-05,0
348,0,624546,7.999714953907455,6.3868202598716e-05,0
349,0,3717736,7.99994332429633,9.056576814608833e-05,0
350,0,4467564,7.999964648892037,7.719733080472884e-05,0
351,0,2494917,7.999931439379605,0.0002896229981668599,0
352,0,2533270,7.999933256820985,6.931459750664072e-05,0
353,0,891382,7.999784158797619,0.0003873364817572935,0
354,0,1316541,7.999869739767058,6.694346179200402e-05,0
355,0,7684441,7.999975154161645,0.00015950066643600014,0
356,0,721337,7.999730138721274,0.0008030426739825743,0
357,0,2286195,7.999921130549495,0.00012795544839594854,0
358,0,731430,7.99979116391598,0.0014478118023772252,0
359,0,69408,7.997018811013459,8.614199761219682e-05,0
360,0,10348978,7.999981558198025,0.00012597930276107304,0
361,0,1981512,7.999894959949814,7.212683378456795e-05,0
362,0,2473977,7.999930488270329,6.287521094978077e-05,0
363,0,6992469,7.999971327745433,9.471980009742534e-05,0
364,0,2075466,7.999912342036294,9.468057942343514e-05,0
365,0,4395212,7.999958394132848,0.0005902820857325773,0
366,0,7827998,7.999978245248093,8.787782976394097e-05,0
367,0,197141,7.999045505847894,0.0015013805324991358,0
368,0,788076,7.999778420790609,6.701503222332151e-05,0
369,0,4134491,7.999957148950311,6.498515634319965e-05,0
370,0,10969186,7.999982986629618,0.0008685212376538971,0
371,0,901288,7.999819671880838,0.003656059851308816,0
372,0,368734,7.999500274049728,0.022701299786354386,0
373,0,9307202,7.999980421747552,6.982085891317464e-05,0
374,0,2303920,7.999909421461022,6.734077806849322e-05,0
375,0,1823868,7.999905810411434,8.11205074466515e-05,0
376,0,926895,7.999808997092633,9.06700604418656e-05,0
377,0,153198,7.998877079760841,5.6690054947505646e-05,0
378,0,1142604,7.999848926016778,6.54764939250917e-05,0
379,0,4588759,7.9999591583128495,7.069047361837079e-05,0
380,0,2292708,7.999928407784388,7.874380936930239e-05,0
381,0,4393657,7.9999574762030266,8.363355167865056e-05,0
382,0,435166,7.999606866375613,0.00014602938620624195,0
383,0,8280468,7.999976185811992,0.00012487222624657385,0
384,0,5506341,7.999963913269831,6.700697121738461e-05,0
385,0,11539796,7.999986249869333,6.864937670299716e-05,0
386,0,1643391,7.999889690903547,0.00010281716205652011,0
387,0,20960324,7.999991515227552,6.750759940460007e-05,0
388,0,950291,7.999797967249902,0.04392273262200911,0
389,0,1607521,7.999890410304648,6.107630609221907e-05,0
390,0,6616784,7.999968907159594,6.799112611544229e-05,0
391,0,1176271,7.999847702283557,0.00013802490012685553,0
392,0,142587,7.998783163262888,0.00012727011246772667,0
393,0,11038594,7.999983664029255,6.933190668304232e-05,0
394,0,11873182,7.999984673127915,7.154372724242781e-05,0
395,0,9139389,7.999975740481421,7.07501416391024e-05,0
396,0,8139890,7.999980100630275,7.379923722178509e-05,0
397,0,2992656,7.9999298540231045,0.00014084228650431983,0
398,0,2233848,7.99990280401675,6.836124097794232e-05,0
399,0,1342887,7.999848870478522,7.344826697916644e-05,0
400,0,244000,7.999084776268214,0.004415440371231521,0
401,0,2246798,7.9997392722894896,0.0022363194007826493,0
402,0,9075413,7.99962473826358,0.0002708505624193803,0
403,0,14690556,7.999199026300085,0.0005295679090921992,0
404,0,3426857,7.999902295643305,0.00041127554671268414,0
405,0,1168233,7.999113565179809,0.0003612463216642288,0
406,0,40488902,7.997031983785052,0.0004564932962316927,0
407,0,1587987,7.999867308505772,0.00050850906555131,0
408,0,3123685,7.999228081371938,0.00029267124623729243,0
409,0,15769161,7.996500438984999,0.0007252533959947949,0
410,0,830349,7.999712801838156,0.00020938538627475703,0
411,0,385578,7.999488702865992,0.0006597038250356985,0
412,0,17459754,7.999943187253902,0.0002885547347803616,0
413,0,6091618,7.999432780885865,0.0005365058111851556,0
414,0,538035,7.999615837162328,6.503955119697119e-05,0
415,0,420806,7.997312852160838,0.0003564036662230207,0
416,0,262325,7.999375728364641,0.010797650548008639,0
417,0,8831254,7.997156796567037,0.0011922455850256763,0
418,0,879954,7.9997641383119875,0.00012104069012410373,0
419,0,3206569,7.999934967014014,6.995919914619396e-05,0
420,0,6786529,7.99982199204595,0.00020068348092870157,0
421,0,2213596,7.999899196125854,8.424914996235586e-05,0
422,0,7968452,7.9993969385042405,0.0003206517251764117,0
423,0,7168751,7.99986555834257,0.0002344260649863314,0
424,0,4758565,7.999661540735656,0.0010037758122483143,0
425,0,869596,7.9997659275178075,0.0003163161890654083,0
426,0,342856,7.999431450695381,0.0002214257009779594,0
427,0,4618751,7.997189994072654,0.0012423365710077941,0
428,0,2985659,7.999892740895298,0.0001359144535900138,0
429,0,157039,7.998784192132325,0.00011242310458294451,0
430,0,2713654,7.997231609868394,0.007336599848280575,0
431,0,4821536,7.9972634301128895,0.001626423352954277,0
432,0,357687,7.999625543917773,0.00010623847154120357,0
433,0,2094760,7.999633384091718,0.00017719891679213306,0
434,0,5469175,7.998717282488042,0.00035470915327694814,0
435,0,106742,7.998299098432344,0.014755441883243436,0
436,0,181552,7.998864928469295,0.0001396138240055195,0
437,0,5778615,7.99955826008844,0.0005047592649021199,0
438,0,874346,7.9995509354900305,0.0004426680049774701,0
439,0,4217748,7.99961350341549,0.0008124147120701963,0
440,0,700816,7.999709398389374,0.0009448302527215864,0
441,0,4099531,7.9998456531976085,0.00045550518140396274,0
442,0,589191,7.999427467386165,0.00017311085585101332,0
443,0,84405,7.99794563436738,0.004594724143141605,0
444,0,2548121,7.99982198187496,0.00044562663565012847,0
445,0,9798285,7.99589219892667,0.0005699791622295411,0
446,0,6765867,7.963925448738865,0.0006855296874716128,0
447,0,225159,7.99913337258951,6.248519214296641e-05,0
448,0,624648,7.999698259646707,7.114516669086819e-05,0
449,0,3716280,7.999624075201513,0.0003074680343258384,0
450,0,4459402,7.999439178585157,0.0006844273558753445,0
451,0,2489560,7.984864356224024,0.0027176741317330956,0
452,0,2527243,7.9986048226180815,0.018330385630209677,0
453,0,891519,7.999771007406314,0.00023395293164240008,0
454,0,1311921,7.999821495910533,0.00010191367241240227,0
455,0,7656479,7.999080788562367,0.000602789929830683,0
456,0,721173,7.999520764330134,0.0020960484522000895,0
457,0,2282784,7.999531528008603,0.00039191589537249913,0
458,0,731266,7.999449157957527,0.006341710198908388,0
459,0,69419,7.997073814353894,0.0001125109185469099,0
460,0,10317168,7.9995347865814646,0.0004873607613851789,0
461,0,1971756,7.993060162903773,0.0009174323650747298,0
462,0,2466238,7.984494301388023,0.0010176022584217083,0
463,0,6992484,7.990297055790001,0.00163409938938074,0
464,0,2075568,7.999926752185861,8.440398611529594e-05,0
465,0,4376731,7.9962274899116474,0.0017382594784659774,0
466,0,7796234,7.9996099471493105,0.00033707433093149367,0
467,0,197172,7.999035752009357,0.0012658925406460557,0
468,0,786122,7.996865654378037,0.00036737954231900945,0
469,0,4116718,7.982099524491646,0.001236124747382384,0
470,0,10954173,7.999906619237953,0.0005583927575521162,0
471,0,899361,7.996320542290701,0.0015663853733042165,0
472,0,368610,7.99941883369155,6.4833980540255e-05,0
473,0,9290715,7.9999402929688195,0.00012799009407586906,0
474,0,2295278,7.999603659812547,0.0004837128881820187,0
475,0,1821487,7.993078906426483,0.0022122759319875094,0
476,0,923149,7.9994409550586045,0.0005449040663788398,0
477,0,153215,7.99884517664148,6.352658061585959e-05,0
478,0,1142298,7.999807703635471,0.00018371054936987597,0
479,0,4563513,7.999571323454312,0.00039480428135595477,0
480,0,2291332,7.999865763025904,0.00040151203957525895,0
481,0,4375730,7.999163701497754,0.0008537305092939658,0
482,0,434828,7.9990059533597835,0.0008435036217495118,0
483,0,8262115,7.999928858060447,0.0003752257148929205,0
484,0,5499346,7.999082903811198,0.0010273931183181716,0
485,0,11484181,7.999225250149452,0.0005268519504307807,0
486,0,1641766,7.9993517249554715,0.0013938348024508669,0
487,0,20874316,7.996314526715782,0.000547110017253898,0
488,0,950438,7.99977144120833,0.0038624462366672655,0
489,0,1603289,7.999816066563126,0.0004027189384061575,0
490,0,6608222,7.999701131133509,0.00015356207171473736,0
491,0,1174464,7.999682192561632,0.00027945950074859577,0
492,0,142608,7.998733091905138,0.00013438173130599605,0
493,0,11015588,7.999838093337372,0.0007693798580082536,0
494,0,11815939,7.998220598968364,0.0005062584247477268,0
495,0,9135622,7.999896373037648,0.0001269594715632705,0
496,0,8130761,7.999166651567434,0.0006241348831347472,0
497,0,2980183,7.999678681120703,0.0005079339594905806,0
498,0,2230482,7.999872389919256,0.0009978268789735474,0
499,0,1342104,7.999522425020064,0.0003041884193478669,0
500,0,250363,7.999195555316744,0.001296784244509419,0
501,0,2291169,7.999923864147417,6.909563256348289e-05,0
